StartTime;EndTime;HomeChannel;HomeTitle;HomeIcon;HomeAway;AwayChannel;AwayTitle;AwayIcon;ProgramDesc
20210427005500;20210427061000;16;Brewers vs Marlins (01:40);https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Milwaukee_Brewers_logo.svg/1024px-Milwaukee_Brewers_logo.svg.png;;15;Marlins @ Brewers (01:40);https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Marlins_team_logo.svg/1024px-Marlins_team_logo.svg.png;Live streaming of a night game (1/3 of the series) of the Miami Marlins at the Milwaukee Brewers. First pitch is at 01:40. This game is played at American Family Field on April 26, 2021
20210427061000;20210428000000;16;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414000000;20210414044800;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414044800;20210414100300;17;Twins vs Red Sox (05:33);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;5;Red Sox @ Twins (05:33);https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/RedSoxPrimary_HangingSocks.svg/1024px-RedSoxPrimary_HangingSocks.svg.png;Live streaming of a night game (1/4 of the series) of the Boston Red Sox at the Minnesota Twins. First pitch is at 05:33. This game is played at Target Field on April 14, 2021
20210414100300;20210414192500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414192500;20210415004000;17;Twins vs Red Sox (20:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;5;Red Sox @ Twins (20:10);https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/RedSoxPrimary_HangingSocks.svg/1024px-RedSoxPrimary_HangingSocks.svg.png;Live streaming of a day game (3/4 of the series) of the Boston Red Sox at the Minnesota Twins. First pitch is at 20:10. This game is played at Target Field on April 14, 2021
20210415004000;20210415182500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210415182500;20210415234000;17;Twins vs Red Sox (19:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;5;Red Sox @ Twins (19:10);https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/RedSoxPrimary_HangingSocks.svg/1024px-RedSoxPrimary_HangingSocks.svg.png;Live streaming of a day game (4/4 of the series) of the Boston Red Sox at the Minnesota Twins. First pitch is at 19:10. This game is played at Target Field on April 15, 2021
20210415234000;20210417025300;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417025300;20210417080800;17;Twins @ Angels (03:38);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;14;Angels vs Twins (03:38);https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Los_Angeles_Angels_of_Anaheim.svg/800px-Los_Angeles_Angels_of_Anaheim.svg.png;Live streaming of a night game (1/3 of the series) of the Minnesota Twins at the Los Angeles Angels. First pitch is at 03:38. This game is played at Angel Stadium on April 16, 2021
20210417080800;20210418022200;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210418022200;20210418073700;17;Twins @ Angels (03:07);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;14;Angels vs Twins (03:07);https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Los_Angeles_Angels_of_Anaheim.svg/800px-Los_Angeles_Angels_of_Anaheim.svg.png;Live streaming of a night game (2/3 of the series) of the Minnesota Twins at the Los Angeles Angels. First pitch is at 03:07. This game is played at Angel Stadium on April 17, 2021
20210418073700;20210418212200;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210418212200;20210419023700;17;Twins @ Angels (22:07);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;14;Angels vs Twins (22:07);https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Los_Angeles_Angels_of_Anaheim.svg/800px-Los_Angeles_Angels_of_Anaheim.svg.png;Live streaming of a day game (3/3 of the series) of the Minnesota Twins at the Los Angeles Angels. First pitch is at 22:07. This game is played at Angel Stadium on April 18, 2021
20210419023700;20210420025500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210420025500;20210420081000;17;Twins @ Athletics (03:40);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;20;Athletics vs Twins (03:40);https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Oakland_A%27s_logo.svg/1024px-Oakland_A%27s_logo.svg.png;Live streaming of a night game (1/3 of the series) of the Minnesota Twins at the Oakland Athletics. First pitch is at 03:40. This game is played at Oakland Coliseum on April 19, 2021
20210420081000;20210421025500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210421025500;20210421081000;17;Twins @ Athletics (03:40);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;20;Athletics vs Twins (03:40);https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Oakland_A%27s_logo.svg/1024px-Oakland_A%27s_logo.svg.png;Live streaming of a night game (2/3 of the series) of the Minnesota Twins at the Oakland Athletics. First pitch is at 03:40. This game is played at Oakland Coliseum on April 20, 2021
20210421081000;20210421205200;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210421205200;20210422020700;17;Twins @ Athletics (21:37);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;20;Athletics vs Twins (21:37);https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Oakland_A%27s_logo.svg/1024px-Oakland_A%27s_logo.svg.png;Live streaming of a day game (3/3 of the series) of the Minnesota Twins at the Oakland Athletics. First pitch is at 21:37. This game is played at Oakland Coliseum on April 21, 2021
20210422020700;20210424012500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424012500;20210424064000;17;Twins vs Pirates (02:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;22;Pirates @ Twins (02:10);https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Pittsburgh_Pirates_logo_2014.svg/800px-Pittsburgh_Pirates_logo_2014.svg.png;Live streaming of a night game (1/3 of the series) of the Pittsburgh Pirates at the Minnesota Twins. First pitch is at 02:10. This game is played at Target Field on April 23, 2021
20210424064000;20210424192500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424192500;20210425004000;17;Twins vs Pirates (20:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;22;Pirates @ Twins (20:10);https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Pittsburgh_Pirates_logo_2014.svg/800px-Pittsburgh_Pirates_logo_2014.svg.png;Live streaming of a day game (2/3 of the series) of the Pittsburgh Pirates at the Minnesota Twins. First pitch is at 20:10. This game is played at Target Field on April 24, 2021
20210425004000;20210425192500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210425192500;20210426004000;17;Twins vs Pirates (20:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;;22;Pirates @ Twins (20:10);https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Pittsburgh_Pirates_logo_2014.svg/800px-Pittsburgh_Pirates_logo_2014.svg.png;Live streaming of a day game (3/3 of the series) of the Pittsburgh Pirates at the Minnesota Twins. First pitch is at 20:10. This game is played at Target Field on April 25, 2021
20210426004000;20210426232500;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210426232500;20210427044000;17;Twins @ Indians (00:10);https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Minnesota_Twins_logo_%28low_res%29.svg/1024px-Minnesota_Twins_logo_%28low_res%29.svg.png;@;9;Indians vs Twins (00:10);https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cleveland_Indians_primary_logo.svg/800px-Cleveland_Indians_primary_logo.svg.png;Live streaming of a night game (1/3 of the series) of the Minnesota Twins at the Cleveland Indians. First pitch is at 00:10. This game is played at Progressive Field on April 26, 2021
20210427044000;20210428000000;17;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414000000;20210415002500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210415002500;20210415054000;18;Mets vs Phillies (01:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;;21;Phillies @ Mets (01:10);https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Philadelphia_Phillies_%282019%29_logo.svg/1024px-Philadelphia_Phillies_%282019%29_logo.svg.png;Live streaming of a night game (3/4 of the series) of the Philadelphia Phillies at the New York Mets. First pitch is at 01:10. This game is played at Citi Field on April 14, 2021
20210415054000;20210415172500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210415172500;20210415224000;18;Mets vs Phillies (18:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;;21;Phillies @ Mets (18:10);https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Philadelphia_Phillies_%282019%29_logo.svg/1024px-Philadelphia_Phillies_%282019%29_logo.svg.png;Live streaming of a night game (4/4 of the series) of the Philadelphia Phillies at the New York Mets. First pitch is at 18:10. This game is played at Citi Field on June 25, 2021
20210415224000;20210417015500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417015500;20210417071000;18;Mets @ Rockies (02:40);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;10;Rockies vs Mets (02:40);https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Colorado_Rockies_logo.svg/800px-Colorado_Rockies_logo.svg.png;Live streaming of a night game (1/3 of the series) of the New York Mets at the Colorado Rockies. First pitch is at 02:40. This game is played at Coors Field on April 17, 2021
20210417044800;20210417100300;18;Mets @ Rockies (05:33);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;10;Rockies vs Mets (05:33);https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Colorado_Rockies_logo.svg/800px-Colorado_Rockies_logo.svg.png;Live streaming of a night game (2/3 of the series) of the New York Mets at the Colorado Rockies. First pitch is at 05:33. This game is played at Coors Field on April 17, 2021
20210417071000;20210417044800;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417100300;20210417222500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417222500;20210418034000;18;Mets @ Rockies (23:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;10;Rockies vs Mets (23:10);https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Colorado_Rockies_logo.svg/800px-Colorado_Rockies_logo.svg.png;Live streaming of a day game (1/3 of the series) of the New York Mets at the Colorado Rockies. First pitch is at 23:10. This game is played at Coors Field on April 17, 2021
20210418034000;20210418202500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210418202500;20210419014000;18;Mets @ Rockies (21:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;10;Rockies vs Mets (21:10);https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Colorado_Rockies_logo.svg/800px-Colorado_Rockies_logo.svg.png;Live streaming of a day game (3/3 of the series) of the New York Mets at the Colorado Rockies. First pitch is at 21:10. This game is played at Coors Field on April 18, 2021
20210419014000;20210421005500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210421005500;20210421061000;18;Mets @ Cubs (01:40);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;6;Cubs vs Mets (01:40);https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Chicago_Cubs_logo.svg/1024px-Chicago_Cubs_logo.svg.png;Live streaming of a night game (1/3 of the series) of the New York Mets at the Chicago Cubs. First pitch is at 01:40. This game is played at Wrigley Field on April 20, 2021
20210421061000;20210422005500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210422005500;20210422061000;18;Mets @ Cubs (01:40);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;6;Cubs vs Mets (01:40);https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Chicago_Cubs_logo.svg/1024px-Chicago_Cubs_logo.svg.png;Live streaming of a night game (2/3 of the series) of the New York Mets at the Chicago Cubs. First pitch is at 01:40. This game is played at Wrigley Field on April 21, 2021
20210422061000;20210423005500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210423005500;20210423061000;18;Mets @ Cubs (01:40);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;@;6;Cubs vs Mets (01:40);https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Chicago_Cubs_logo.svg/1024px-Chicago_Cubs_logo.svg.png;Live streaming of a night game (3/3 of the series) of the New York Mets at the Chicago Cubs. First pitch is at 01:40. This game is played at Wrigley Field on April 22, 2021
20210423061000;20210424002500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424002500;20210424054000;18;Mets vs Nationals (01:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;;30;Nationals @ Mets (01:10);https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Washington_Nationals_logo_%28low_res%29.svg/1024px-Washington_Nationals_logo_%28low_res%29.svg.png;Live streaming of a night game (1/3 of the series) of the Washington Nationals at the New York Mets. First pitch is at 01:10. This game is played at Citi Field on April 23, 2021
20210424054000;20210424212000;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424212000;20210425023500;18;Mets vs Nationals (22:05);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;;30;Nationals @ Mets (22:05);https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Washington_Nationals_logo_%28low_res%29.svg/1024px-Washington_Nationals_logo_%28low_res%29.svg.png;Live streaming of a day game (2/3 of the series) of the Washington Nationals at the New York Mets. First pitch is at 22:05. This game is played at Citi Field on April 24, 2021
20210425023500;20210425182500;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210425182500;20210425234000;18;Mets vs Nationals (19:10);https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/New_York_Mets.svg/1024px-New_York_Mets.svg.png;;30;Nationals @ Mets (19:10);https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Washington_Nationals_logo_%28low_res%29.svg/1024px-Washington_Nationals_logo_%28low_res%29.svg.png;Live streaming of a day game (3/3 of the series) of the Washington Nationals at the New York Mets. First pitch is at 19:10. This game is played at Citi Field on April 25, 2021
20210425234000;20210428000000;18;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414000000;20210414182200;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414182200;20210414233700;19;Yankees @ Blue Jays (19:07);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;29;Blue Jays vs Yankees (19:07);https://sportslogohistory.com/wp-content/uploads/2016/SLH/mlb_primary/toronto_blue_jays.png;Live streaming of a day game (3/3 of the series) of the New York Yankees at the Toronto Blue Jays. First pitch is at 19:07. This game is played at TD Ballpark on April 14, 2021
20210414233700;20210417002000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417002000;20210417053500;19;Yankees vs Rays (01:05);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;;27;Rays @ Yankees (01:05);https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Tampa_Bay_Rays.svg/1920px-Tampa_Bay_Rays.svg.png;Live streaming of a night game (1/3 of the series) of the Tampa Bay Rays at the New York Yankees. First pitch is at 01:05. This game is played at Yankee Stadium on April 16, 2021
20210417053500;20210417182000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210417182000;20210417233500;19;Yankees vs Rays (19:05);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;;27;Rays @ Yankees (19:05);https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Tampa_Bay_Rays.svg/1920px-Tampa_Bay_Rays.svg.png;Live streaming of a day game (2/3 of the series) of the Tampa Bay Rays at the New York Yankees. First pitch is at 19:05. This game is played at Yankee Stadium on April 17, 2021
20210417233500;20210418182000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210418182000;20210418233500;19;Yankees vs Rays (19:05);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;;27;Rays @ Yankees (19:05);https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Tampa_Bay_Rays.svg/1920px-Tampa_Bay_Rays.svg.png;Live streaming of a day game (3/3 of the series) of the Tampa Bay Rays at the New York Yankees. First pitch is at 19:05. This game is played at Yankee Stadium on April 18, 2021
20210418233500;20210420235000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210420235000;20210421050500;19;Yankees vs Braves (00:35);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;;3;Braves @ Yankees (00:35);https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Atlanta_Braves.svg/1920px-Atlanta_Braves.svg.png;Live streaming of a night game (1/2 of the series) of the Atlanta Braves at the New York Yankees. First pitch is at 00:35. This game is played at Yankee Stadium on April 20, 2021
20210421050500;20210421235000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210421235000;20210422050500;19;Yankees vs Braves (00:35);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;;3;Braves @ Yankees (00:35);https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Atlanta_Braves.svg/1920px-Atlanta_Braves.svg.png;Live streaming of a night game (2/2 of the series) of the Atlanta Braves at the New York Yankees. First pitch is at 00:35. This game is played at Yankee Stadium on April 21, 2021
20210422050500;20210422232500;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210422232500;20210423044000;19;Yankees @ Indians (00:10);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;9;Indians vs Yankees (00:10);https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cleveland_Indians_primary_logo.svg/800px-Cleveland_Indians_primary_logo.svg.png;Live streaming of a night game (1/4 of the series) of the New York Yankees at the Cleveland Indians. First pitch is at 00:10. This game is played at Progressive Field on April 22, 2021
20210423044000;20210424002500;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424002500;20210424054000;19;Yankees @ Indians (01:10);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;9;Indians vs Yankees (01:10);https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cleveland_Indians_primary_logo.svg/800px-Cleveland_Indians_primary_logo.svg.png;Live streaming of a night game (2/4 of the series) of the New York Yankees at the Cleveland Indians. First pitch is at 01:10. This game is played at Progressive Field on April 23, 2021
20210424054000;20210424232500;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210424232500;20210425044000;19;Yankees @ Indians (00:10);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;9;Indians vs Yankees (00:10);https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cleveland_Indians_primary_logo.svg/800px-Cleveland_Indians_primary_logo.svg.png;Live streaming of a night game (3/4 of the series) of the New York Yankees at the Cleveland Indians. First pitch is at 00:10. This game is played at Progressive Field on April 24, 2021
20210425044000;20210425182500;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210425182500;20210425234000;19;Yankees @ Indians (19:10);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;9;Indians vs Yankees (19:10);https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Cleveland_Indians_primary_logo.svg/800px-Cleveland_Indians_primary_logo.svg.png;Live streaming of a day game (4/4 of the series) of the New York Yankees at the Cleveland Indians. First pitch is at 19:10. This game is played at Progressive Field on April 25, 2021
20210425234000;20210427002000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210427002000;20210427053500;19;Yankees @ Orioles (01:05);https://upload.wikimedia.org/wikipedia/en/thumb/2/25/NewYorkYankees_PrimaryLogo.svg/800px-NewYorkYankees_PrimaryLogo.svg.png;@;4;Orioles vs Yankees (01:05);https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Baltimore_Orioles_cap.svg/1024px-Baltimore_Orioles_cap.svg.png;Live streaming of a night game (1/4 of the series) of the New York Yankees at the Baltimore Orioles. First pitch is at 01:05. This game is played at Oriole Park at Camden Yards on April 26, 2021
20210427053500;20210428000000;19;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
20210414000000;20210416025500;20;No streaming;https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Major_League_Baseball_logo.svg/1920px-Major_League_Baseball_logo.svg.png;;;;;At this time, there is no game available.
